sample_ID_full,nanodrop_ngul,wc_country
tLIMS18669s86M180BS4,NA,NA
tLIMS18669s87U044BS1,65.8,NA
tLIMS18669s88U052BS4,575.8,NA
tLIMS18669s89U067BS4,96.9,NA
tLIMS18669s8I309BS2,5.7,NA
tLIMS18669s90U068BS1,0.001,NA
tLIMS18669s91FinalAMSctrl,NA,NA
tLIMS18669s92FinalABSctrl,NA,NA
tLIMS18669s93FinalAMCctrl,NA,NA
tLIMS18669s94FinalAPCRctrl,0.001,NA
tLIMS18669s95U075MS1,362.4,NA
tLIMS18669s96U075BS1,17.9,NA
tLIMS18669s97U075BS2,70.9,NA
tLIMS18669s98U075BS3,200.3,NA
tLIMS18669s99U075BS4,351.5,NA
tLIMS18669s9I351BS2,20.2,NA
tp1p2s100ImpU035BS5,180.3,NA
tp1p2s101ImpI041MS1,752.5,NA
tp1p2s102ImpI037MS1,188.7,NA
tp1p2s103ImpU010BS1,0.001,NA
tp1p2s104ImpM079BS5,3.6,NA
tp1p2s105ImpI041BS1,142.6,NA
tp1p2s106ImpI013BS1,9,NA
tp1p2s107ImpU055BS5,14.7,NA
tp1p2s108ImpI038BS5,44.1,NA
tp1p2s109ImpMCQiactrl,NA,NA
tp1p2s10ImpM010BS5,2.6,NA
tp1p2s110ImpI007BS5,340,NA
tp1p2s111ImpU054BS5,301.4,NA
tp1p2s112ImpBSctrl,NA,NA
tp1p2s113ImpM072BS1,55.1,NA
tp1p2s114ImpI031BS1,273.2,NA
tp1p2s115ImpM048BS1,118,NA
tp1p2s116ImpI043BS1,254.4,NA
tp1p2s117ImpM021MS1,3.3,NA
tp1p2s118ImpU030MS1,1753.7,NA
tp1p2s119ImpU028MS1,1286.5,NA
tp1p2s11ImpM018MS1,79.9,NA
tp1p2s120ImpU052MS1,371.8,NA
tp1p2s121ImpU037BS5,10.1,NA
tp1p2s122ImpM045MS1,34.3,NA
tp1p2s123ImpM010BS1,8.5,NA
tp1p2s124ImpU040BS5,47.9,NA
tp1p2s125ImpM043MS1,50.6,NA
tp1p2s126ImpPCRctrl,0.001,NA
tp1p2s127ImpM023MS1,7.2,NA
tp1p2s128ImpI039MS1,85.2,NA
tp1p2s129ImpPCRctrl,0.001,NA
tp1p2s12ImpI028BS1,61.8,NA
tp1p2s130ImpM014BS1,16.3,NA
tp1p2s131ImpU023BS5,15.1,NA
tp1p2s132ImpU018MS1,1242.6,NA
tp1p2s133ImpM029BS1,2.5,NA
tp1p2s134ImpU017BS1,267.1,NA
tp1p2s135ImpM018BS5,23,NA
tp1p2s136ImpM008MS1,84.6,NA
tp1p2s137ImpMSctrl,NA,NA
tp1p2s138ImpI020BS1,214.1,NA
tp1p2s139ImpU039BS1,83.3,NA
tp1p2s13ImpBSctrl,NA,NA
tp1p2s140ImpI046MS1,45.7,NA
tp1p2s141ImpI021BS1,73,NA
tp1p2s142ImpU015BS5,12.5,NA
tp1p2s143ImpU032BS5,24.8,NA
tp1p2s144ImpM072BS5,NA,NA
tp1p2s145ImpM021BS1,3.3,NA
tp1p2s146ImpU018BS5,154.6,NA
tp1p2s147ImpM043BS1,25.9,NA
tp1p2s148ImpU023MS1,396.7,NA
tp1p2s149ImpI038BS1,5.9,NA
tp1p2s14ImpI013BS5,262.3,NA
tp1p2s150ImpI046BS1,473.2,NA
tp1p2s151ImpM069MS1,1.9,NA
tp1p2s152ImpI028MS1,1305.7,NA
tp1p2s153ImpM074MS1,453,NA
tp1p2s154ImpU004BS5,344.2,NA
tp1p2s155ImpM045BS5,13.1,NA
tp1p2s156ImpM069BS5,72,NA
tp1p2s157ImpU026BS5,47.1,NA
tp1p2s158ImpM043BS5,18.3,NA
tp1p2s159ImpU004MS1,343.2,NA
tp1p2s15ImpI039BS5,215,NA
tp1p2s160ImpU005MS1,354.2,NA
tp1p2s161ImpM060BS5,NA,NA
tp1p2s162ImpU036BS5,156.8,NA
tp1p2s163ImpU039MS1,288.7,NA
tp1p2s164ImpM016BS1,26.4,NA
tp1p2s165ImpU020BS5,76.6,NA
tp1p2s166ImpI045BS1,254.3,NA
tp1p2s167ImpU001BS1,120.9,NA
tp1p2s168ImpI018MS1,770.3,NA
tp1p2s169ImpI020BS5,159.7,NA
tp1p2s16ImpU001BS5,53.8,NA
tp1p2s170ImpI018BS5,60.2,NA
tp1p2s171ImpU044BS5,27.7,NA
tp1p2s172ImpI040BS1,407.3,NA
tp1p2s173ImpM013BS1,25.6,NA
tp1p2s174ImpM010MS1,38.7,NA
tp1p2s175ImpI007BS1,231.4,NA
tp1p2s176ImpU044MS1,379.4,NA
tp1p2s177ImpU035BS1,112.4,NA
tp1p2s178ImpI012BS5,79.1,NA
tp1p2s179ImpU047MS1,125.5,NA
tp1p2s17ImpI003BS5,277.1,NA
tp1p2s180ImpI012MS1,352.9,NA
tp1p2s181ImpM081BS1,18.9,NA
tp1p2s182ImpI036BS5,521.3,NA
tp1p2s183ImpU026BS1,19,NA
tp1p2s184ImpM081BS5,8.1,NA
tp1p2s185ImpU020BS1,130.6,NA
tp1p2s186ImpU029MS1,443.8,NA
tp1p2s187ImpI007MS1,416.1,NA
tp1p2s188ImpU026MS1,100,NA
tp1p2s189ImpU037BS1,377,NA
tp1p2s18ImpU034BS1,57.1,NA
tp1p2s190ImpM067BS5,NA,NA
tp1p2s191ImpMCctrl,NA,NA
tp1p2s192ImpM013BS5,2.7,NA
tp1p2s19ImpI040MS1,623.6,NA
tp1p2s1ImpM072MS1,10.8,NA
tp1p2s20ImpM028BS1,1.9,NA
tp1p2s21ImpPCRctrl,0.001,NA
tp1p2s22ImpU032BS1,229.1,NA
tp1p2s23ImpI021BS5,259.8,NA
tp1p2s24ImpM070MS1,26.2,NA
tp1p2s25ImpI044MS1,739.4,NA
tp1p2s26ImpM034BS5,4.5,NA
tp1p2s27ImpM028MS1,7.6,NA
tp1p2s28ImpI026BS1,6.4,NA
tp1p2s29ImpU024MS1,310.9,NA
tp1p2s2ImpI008BS1,268.1,NA
tp1p2s30ImpM067MS1,5,NA
tp1p2s31ImpI035BS1,240.4,NA
tp1p2s32ImpM074BS5,1.1,NA
tp1p2s33ImpM060BS1,28.1,NA
tp1p2s34ImpU047BS1,36.7,NA
tp1p2s35ImpI044BS1,73.7,NA
tp1p2s36ImpU040BS1,51.7,NA
tp1p2s37ImpU031BS5,42.2,NA
tp1p2s38ImpU019BS1,4.8,NA
tp1p2s39ImpU054BS1,86.3,NA
tp1p2s3ImpU005BS5,0.3,NA
tp1p2s40ImpU047BS5,269.8,NA
tp1p2s41ImpM021BS5,3.8,NA
tp1p2s42ImpU017MS1,356.2,NA
tp1p2s43ImpU030BS5,22.7,NA
tp1p2s44ImpU032MS1,70.2,NA
tp1p2s45ImpMCQiactrl,NA,NA
tp1p2s46ImpM035MS1,34.6,NA
tp1p2s47ImpI017MS1,132.6,NA
tp1p2s48ImpM026MS1,27.2,NA
tp1p2s49ImpI036BS1,151.1,NA
tp1p2s4ImpM016MS1,92.1,NA
tp1p2s50ImpU049BS1,131.5,NA
tp1p2s51ImpU015MS1,361.9,NA
tp1p2s52ImpM079BS1,6.6,NA
tp1p2s53ImpI045BS5,28.9,NA
tp1p2s54ImpI042BS5,128.7,NA
tp1p2s55ImpU049MS1,335.9,NA
tp1p2s56ImpU001MS1,425,NA
tp1p2s57ImpI024BS5,197.8,NA
tp1p2s58ImpU028BS5,30.4,NA
tp1p2s59ImpI024BS1,212.9,NA
tp1p2s5ImpI031MS1,493.3,NA
tp1p2s60ImpI014BS5,164.3,NA
tp1p2s61ImpU035MS1,281.4,NA
tp1p2s62ImpMSctrl,NA,NA
tp1p2s63ImpU034BS5,17.8,NA
tp1p2s64ImpM042BS5,33.8,NA
tp1p2s65ImpI003BS1,236.9,NA
tp1p2s66ImpI035MS1,1091.4,NA
tp1p2s67ImpM029BS5,97.3,NA
tp1p2s68ImpMCctrl,NA,NA
tp1p2s69ImpI042BS1,136.1,NA
tp1p2s6ImpI008MS1,132.1,NA
tp1p2s70ImpM034BS1,3.7,NA
tp1p2s71ImpI027MS1,763.8,NA
tp1p2s72ImpU031MS1,349.1,NA
tp1p2s73ImpM047BS1,160.4,NA
tp1p2s74ImpU037MS1,835.5,NA
tp1p2s75ImpI017BS1,81.7,NA
tp1p2s76ImpI028BS5,57.8,NA
tp1p2s77ImpM060MS1,102.6,NA
tp1p2s78ImpI024MS1,321.4,NA
tp1p2s79ImpU019BS5,159.8,NA
tp1p2s7ImpM068BS1,129.3,NA
tp1p2s80ImpM035BS1,3.3,NA
tp1p2s81ImpI017BS5,31.5,NA
tp1p2s82ImpM028BS5,8.4,NA
tp1p2s83ImpI048MS1,215.1,NA
tp1p2s84ImpU019MS1,582.5,NA
tp1p2s85ImpU055MS1,456.2,NA
tp1p2s86ImpU004BS1,189.5,NA
tp1p2s87ImpPCRctrl,0.001,NA
tp1p2s88ImpM035BS5,79.5,NA
tp1p2s89ImpM026BS5,69.9,NA
tp1p2s8ImpU024BS1,0.001,NA
tp1p2s90ImpU029BS1,271.2,NA
tp1p2s91ImpI034BS1,35.1,NA
tp1p2s92ImpU049BS5,81.1,NA
tp1p2s93ImpI044BS5,278.2,NA
tp1p2s94ImpU039BS5,98.1,NA
tp1p2s95ImpI030BS1,88.9,NA
tp1p2s96ImpM014MS1,150.7,NA
tp1p2s97ImpI037BS1,131.7,NA
tp1p2s98ImpU044BS1,65.8,NA
tp1p2s99ImpI035BS5,98.9,NA
tp1p2s9ImpM069BS1,NA,NA
tp3p4s100ImpU055BM1,12.9,NA
tp3p4s101ImpI045BM1,8.7,NA
tp3p4s102ImpI014BM1,495.9,NA
tp3p4s103ImpI048BM1,158.7,NA
tp3p4s104ImpM043BM1,3.5,NA
tp3p4s105ImpM035BM1,6.2,NA
tp3p4s106ImpU039BM1,26.6,NA
tp3p4s107ImpM069BM1,85.4,NA
tp3p4s108ImpI040BM1,456.7,NA
tp3p4s109ImpM068BM1,84.1,NA
tp3p4s10ImpU020MS1,206.7,NA
tp3p4s110ImpI035BM1,62.7,NA
tp3p4s111ImpU047BM1,11.1,NA
tp3p4s112ImpU044BM1,3.3,NA
tp3p4s113ImpU040BM1,130.1,NA
tp3p4s114ImpM014BM1,6.7,NA
tp3p4s115ImpI018BM1,146.2,NA
tp3p4s116ImpI027BM1,27.9,NA
tp3p4s117ImpU049BM1,28.4,NA
tp3p4s118ImpU036BM1,151.5,NA
tp3p4s119ImpM008BM1,3.8,NA
tp3p4s11ImpU009MS1,442.8,NA
tp3p4s120ImpPCRctrlBMp4,0.001,NA
tp3p4s121ImpM013BM1,6.6,NA
tp3p4s122ImpM082BM1,20.2,NA
tp3p4s123ImpU001BM1,0.001,NA
tp3p4s124ImpU005BM1,NA,NA
tp3p4s125ImpU054BM1,12,NA
tp3p4s126ImpI021BM1,463.8,NA
tp3p4s127ImpU010BM1,53.4,NA
tp3p4s128ImpU024BM1,0.001,NA
tp3p4s129ImpM028BM1,10.6,NA
tp3p4s12ImpM070BS1,26.2,NA
tp3p4s130ImpM067BM1,14.3,NA
tp3p4s131ImpU009BM1,219.7,NA
tp3p4s132ImpU023BM1,68,NA
tp3p4s133ImpM018BM1,1.9,NA
tp3p4s134ImpI046BM1,73.8,NA
tp3p4s135ImpI017BM1,196.6,NA
tp3p4s136ImpM072BM1,50.4,NA
tp3p4s137ImpI026BM1,86.6,NA
tp3p4s138ImpI024BM1,56.5,NA
tp3p4s139ImpU019BM1,52,NA
tp3p4s13ImpI034MS1,802.4,NA
tp3p4s140ImpU020BM1,37.9,NA
tp3p4s141ImpM074BM1,110.4,NA
tp3p4s142ImpU037BM1,27.3,NA
tp3p4s143ImpU018BM1,0.001,NA
tp3p4s144ImpI037BM1,3.2,NA
tp3p4s145ImpI028BM1,22,NA
tp3p4s146ImpU034BM1,1784.5,NA
tp3p4s147ImpM070BM1,9.7,NA
tp3p4s148ImpI036BM1,222.2,NA
tp3p4s149ImpU015BM1,13,NA
tp3p4s14ImpM018BS1,29.5,NA
tp3p4s150ImpU052BM1,23.1,NA
tp3p4s151ImpM021BM1,3.3,NA
tp3p4s152ImpI038BM1,3.2,NA
tp3p4s153ImpI013BM1,41.7,NA
tp3p4s154ImpU004BM1,5.2,NA
tp3p4s155ImpI042BM1,288.9,NA
tp3p4s156ImpM029BM1,9.1,NA
tp3p4s157ImpM016BM1,4.8,NA
tp3p4s158ImpM048BM1,4.1,NA
tp3p4s159ImpI034BM1,5.9,NA
tp3p4s15ImpM082MS1,289.9,NA
tp3p4s160ImpBMctrlp4,NA,NA
tp3p4s161ImpI007BM1,59.4,NA
tp3p4s162ImpM026BM1,28.5,NA
tp3p4s163ImpM060BM1,13.9,NA
tp3p4s164ImpI044BM1,150.8,NA
tp3p4s165ImpM079BM1,7.9,NA
tp3p4s166ImpU031BM1,21.1,NA
tp3p4s167ImpU026BM1,12.7,NA
tp3p4s168ImpU017BM1,59.5,NA
tp3p4s169ImpU029BM1,1.8,NA
tp3p4s16ImpM067BS1,11.7,NA
tp3p4s170ImpI008BM1,210.8,NA
tp3p4s171ImpM023BM1,1.2,NA
tp3p4s172ImpU030BM1,17.1,NA
tp3p4s173ImpU028BM1,46.2,NA
tp3p4s174ImpI039BM1,23.2,NA
tp3p4s175ImpI041BM1,3.9,NA
tp3p4s176ImpM024BM1,2.6,NA
tp3p4s177ImpPCRctrlBMp4,0.001,NA
tp3p4s178ImpBMctrlp4,NA,NA
tp3p4s179ImpM081BM1,22.6,NA
tp3p4s17ImpU017BS5,24.8,NA
tp3p4s180ImpM045BM1,5.1,NA
tp3p4s181ImpM047BM1,6.3,NA
tp3p4s182ImpU035BM1,11.3,NA
tp3p4s183ImpU032BM1,298.2,NA
tp3p4s184ImpM034BM1,5.3,NA
tp3p4s185ImpI031BM1,192,NA
tp3p4s186ImpI003BM1,24.9,NA
tp3p4s187ImpM010BM1,2.2,NA
tp3p4s188ImpM042BM1,0.6,NA
tp3p4s189ImpM011BM1,26.6,NA
tp3p4s18ImpU052BS5,361.2,NA
tp3p4s190ImpMCctrlBMp4,NA,NA
tp3p4s191ImpI043BM1,7.2,NA
tp3p4s192ImpI020BM1,63.6,NA
tp3p4s19ImpM068BS5,NA,NA
tp3p4s1ImpM011MS1,346.6,NA
tp3p4s20ImpU036MS1,205.6,NA
tp3p4s21ImpI037BS5,415.9,NA
tp3p4s22ImpU018BS1,3.7,NA
tp3p4s23ImpM048BS5,23.5,NA
tp3p4s24ImpI008BS5,301.5,NA
tp3p4s25ImpM047MS1,205.7,NA
tp3p4s26ImpI003MS1,872.2,NA
tp3p4s27ImpM013MS1,144.6,NA
tp3p4s28ImpM034MS1,35.8,NA
tp3p4s29ImpI043MS1,191.1,NA
tp3p4s2ImpU030BS1,44.8,NA
tp3p4s30ImpM070BS5,NA,NA
tp3p4s31ImpU010MS1,553.1,NA
tp3p4s32ImpU015BS1,13.2,NA
tp3p4s33ImpM008BS5,4.2,NA
tp3p4s34ImpM024BS5,44.3,NA
tp3p4s35ImpM024BS1,4.5,NA
tp3p4s36ImpU009BS5,8,NA
tp3p4s37ImpI030BS5,71.5,NA
tp3p4s38ImpU036BS1,12.2,NA
tp3p4s39ImpI048BS5,87.3,NA
tp3p4s3ImpU028BS1,249.9,NA
tp3p4s40ImpI042MS1,241.8,NA
tp3p4s41ImpU054MS1,710.7,NA
tp3p4s42ImpU024BS5,184.3,NA
tp3p4s43ImpI026MS1,1956.7,NA
tp3p4s44ImpI041BS5,28,NA
tp3p4s45ImpI014MS1,741.7,NA
tp3p4s46ImpI048BS1,16.1,NA
tp3p4s47ImpMCQiactrlp3,NA,NA
tp3p4s48ImpM079MS1,48.8,NA
tp3p4s49ImpM008BS1,5.3,NA
tp3p4s4ImpI013MS1,0.001,NA
tp3p4s50ImpI034BS5,82.4,NA
tp3p4s51ImpI040BS5,159.8,NA
tp3p4s52ImpU009BS1,20.4,NA
tp3p4s53ImpM029MS1,32.1,NA
tp3p4s54ImpM023BS1,2.4,NA
tp3p4s55ImpU031BS1,41.4,NA
tp3p4s56ImpI018BS1,222.7,NA
tp3p4s57ImpI031BS5,292.6,NA
tp3p4s58ImpM047BS5,12.7,NA
tp3p4s59ImpI046BS5,28.7,NA
tp3p4s5ImpM011BS5,2.4,NA
tp3p4s60ImpU023BS1,129,NA
tp3p4s61ImpM081MS1,65.9,NA
tp3p4s62ImpI027BS5,148.8,NA
tp3p4s63ImpI045MS1,1312.6,NA
tp3p4s64ImpMCctrlp3,NA,NA
tp3p4s65ImpBSctrlp3,NA,NA
tp3p4s66ImpU034MS1,124.6,NA
tp3p4s67ImpM014BS5,4.9,NA
tp3p4s68ImpI027BS1,49.3,NA
tp3p4s69ImpM045BS1,2.8,NA
tp3p4s6ImpM042BS1,17.2,NA
tp3p4s70ImpM011BS1,8.6,NA
tp3p4s71ImpM016BS5,6.6,NA
tp3p4s72ImpI030MS1,1694.3,NA
tp3p4s73ImpM048MS1,74.9,NA
tp3p4s74ImpU010BS5,75.1,NA
tp3p4s75ImpM023BS5,5.1,NA
tp3p4s76ImpU005BS1,64.9,NA
tp3p4s77ImpI039BS1,12.8,NA
tp3p4s78ImpI021MS1,143.5,NA
tp3p4s79ImpI026BS5,152.6,NA
tp3p4s7ImpU055BS1,54,NA
tp3p4s80ImpU052BS1,233.7,NA
tp3p4s81ImpI020MS1,762.7,NA
tp3p4s82ImpI012BS1,118.1,NA
tp3p4s83ImpM082BS1,38.1,NA
tp3p4s84ImpPCRctrlp3,0.001,NA
tp3p4s85ImpPCRctrlp3,0.001,NA
tp3p4s86ImpM068MS1,8.6,NA
tp3p4s87ImpI043BS5,57.1,NA
tp3p4s88ImpMSctrlp3,NA,NA
tp3p4s89ImpM042MS1,27.5,NA
tp3p4s8ImpM082BS5,5.9,NA
tp3p4s90ImpI014BS1,185,NA
tp3p4s91ImpI036MS1,456.2,NA
tp3p4s92ImpM074BS1,11.8,NA
tp3p4s93ImpM026BS1,167.8,NA
tp3p4s94ImpI038MS1,1097.2,NA
tp3p4s95ImpU040MS1,444.4,NA
tp3p4s96ImpM024MS1,4.2,NA
tp3p4s97ImpI030BM1,330.4,NA
tp3p4s98ImpI012BM1,495.9,NA
tp3p4s99ImpMCQiactrlBMp4,NA,NA
tp3p4s9ImpU029BS5,45.5,NA
