sample_ID_full,input,filtered,denoised,merged,nonchimeric
tLIMS15350s282M029BM1,214542,188670,188670,187932,182444
tLIMS15350s283M029BM2,157231,138915,138915,138781,138776
tLIMS15350s284M029BM3,149049,131006,131006,130938,130274
tLIMS15350s285M032BM1,684,558,558,524,524
tLIMS15350s286M032BM2,121592,106342,106342,106229,105342
tLIMS15350s287M033BM1,163819,144410,144410,143690,138454
tLIMS15350s288M033BM2,184831,161742,161742,161593,161577
tLIMS15350s289M033BM3,234790,204724,204724,204533,204419
tLIMS15350s28M010BS6,222271,191300,191300,190981,189152
tLIMS15350s290M034BM1,154752,138293,138293,138182,138165
tLIMS15350s291M034BM2,161540,143045,143045,142977,141928
tLIMS15350s292M035BM1,239960,205005,205005,204930,204913
tLIMS15350s293M035BM2,136037,118658,118658,118577,118577
tLIMS15350s294M035BM3,197857,171338,171338,170988,166582
tLIMS15350s295M036BM1,158664,137373,137373,136845,135844
tLIMS15350s296M036BM2,240528,208026,208026,206997,199527
tLIMS15350s297M036BM3,145582,125088,125088,124775,123363
tLIMS15350s298M039BM1,259833,223947,223947,223523,222946
tLIMS15350s299M039BM3,161732,139748,139748,139540,139122
tLIMS15350s29M011BS1,239799,206892,206892,206834,205727
tLIMS15350s2M001MS1,245156,209442,209442,204312,197035
tLIMS15350s300M040BM1,211050,179700,179700,179500,179329
tLIMS15350s301M040BM2,235091,202552,202552,202464,202259
tLIMS15350s302M040BM3,347429,297569,297569,293984,228328
tLIMS15350s303M042BM1,175985,153236,153236,153189,152457
tLIMS15350s304M042BM2,171276,148997,148997,148876,148493
tLIMS15350s305M042BM3,148812,127713,127713,127535,126017
tLIMS15350s306M043BM1,159089,139477,139477,139405,139041
tLIMS15350s307M043BM2,224572,196239,196239,195547,188862
tLIMS15350s308M044BM1,98511,84775,84775,84730,84684
tLIMS15350s309M044BM2,67,23,23,13,13
tLIMS15350s30M011MS1,733963,621659,621659,594746,492515
tLIMS15350s310M044BM3,200799,173124,173124,173078,171713
tLIMS15350s311M045BM1,106417,92447,92447,92392,92232
tLIMS15350s312M045BM2,226871,196684,196684,195649,148198
tLIMS15350s313M047BM1,133132,117399,117399,117242,116615
tLIMS15350s314M047BM2,140575,120122,120122,119911,116781
tLIMS15350s315M047BM3,142240,122690,122690,122584,122564
tLIMS15350s316M048BM1,189523,168430,168430,162028,128560
tLIMS15350s317M048BM2,153215,132372,132372,132257,131733
tLIMS15350s318M048BM3,111629,96498,96498,96430,96414
tLIMS15350s319M001toM048BMctrl,88054,77828,77828,77730,77610
tLIMS15350s31M011BS2,75222,65390,65390,65333,64474
tLIMS15350s320M001toM048MCctrlBM,120214,106764,106764,104191,75394
tLIMS15350s321M001toM048MCQiactrlBM,137044,121753,121753,120808,105484
tLIMS15350s322M045BM3,8490,7208,7208,7142,7108
tLIMS15350s323M034BM3,52485,44603,44603,44581,44580
tLIMS15350s324M024BM3,36794,31793,31793,31771,31746
tLIMS15350s325M001toM048PCRctrlBM,33,11,11,11,11
tLIMS15350s32M011BS3,170747,147020,147020,146974,146972
tLIMS15350s33M011BS6,200498,169604,169604,168735,168654
tLIMS15350s34M012BS1,139681,122012,122012,121947,121575
tLIMS15350s35M012MS1,273077,228249,228249,218520,202273
tLIMS15350s36M012BS6,246634,213813,213813,212959,206608
tLIMS15350s37M013BS1,215277,187488,187488,186455,172624
tLIMS15350s38M013MS1,248425,210629,210629,198186,160831
tLIMS15350s39M013BS2,271559,235836,235836,235053,224223
tLIMS15350s3M001BS2,170370,147005,147005,146894,146888
tLIMS15350s40M013BS4,225248,194088,194088,193868,193218
tLIMS15350s41M013BS6,181845,156840,156840,156663,156639
tLIMS15350s42M014BS1,227770,202005,202005,201318,198494
tLIMS15350s43M014MS1,115402,92479,92479,85072,73290
tLIMS15350s44M014BS2,132130,114496,114496,114371,112616
tLIMS15350s45M014BS4,231740,205335,205335,205207,204745
tLIMS15350s46M014BS5,218244,188993,188993,188823,187737
tLIMS15350s47M014BS6,254412,222176,222176,221939,218802
tLIMS15350s48M016BS1,183168,155584,155584,154761,149624
tLIMS15350s49M016MS1,267657,227206,227206,213966,188507
tLIMS15350s4M001BS3,131197,114696,114696,114637,114559
tLIMS15350s51M016BS5,27630,23325,23325,23224,23056
tLIMS15350s52M016BS6,252684,213354,213354,212451,204025
tLIMS15350s53M017BS1,190501,162783,162783,162644,162386
tLIMS15350s54M017MS1,147987,124316,124316,120935,117812
tLIMS15350s55M017BS4,211087,181908,181908,181721,181191
tLIMS15350s56M017BS6,208273,182275,182275,182112,179925
tLIMS15350s57M018BS1,21907,18592,18592,18538,18537
tLIMS15350s58M018MS1,162891,138945,138945,136882,134486
tLIMS15350s59M018BS2,149292,127659,127659,127477,127211
tLIMS15350s5M001BS4,232086,196894,196894,196755,196744
tLIMS15350s60M018BS4,43969,37915,37915,37878,37863
tLIMS15350s61M018BS5,205570,176694,176694,176594,176581
tLIMS15350s62M018BS6,151977,131395,131395,131228,131220
tLIMS15350s63M021BS1,227086,197675,197675,197425,196973
tLIMS15350s64M021MS1,238990,206576,206576,195730,174853
tLIMS15350s65M021BS2,170926,147438,147438,147022,146901
tLIMS15350s66M021BS3,129955,110794,110794,110267,109536
tLIMS15350s67M021BS4,185454,154405,154405,153651,153549
tLIMS15350s68M021BS5,236981,206609,206609,206163,205003
tLIMS15350s69M021BS6,461271,404219,404219,403216,395760
tLIMS15350s6M005BS1,51384,44145,44145,44081,44079
tLIMS15350s70M023BS1,29748,25581,25581,25563,25561
tLIMS15350s71M023MS1,184177,159463,159463,158114,157112
tLIMS15350s72M023BS5,220670,192419,192419,192138,191097
tLIMS15350s73M023BS6,249273,216004,216004,215799,215228
tLIMS15350s74M024MS1,215436,184756,184756,183557,182737
tLIMS15350s75M024BS4,230487,203353,203353,202443,186709
tLIMS15350s76M024BS5,140906,121179,121179,120594,117050
tLIMS15350s77M001toM024MSctrl,138357,118006,118006,117877,117710
tLIMS15350s78M001toM024BSctrl,208177,188044,188044,187706,186519
tLIMS15350s79M001toM024MCctrl,164264,145429,145429,145063,144751
tLIMS15350s7M005MS1,213463,180177,180177,172150,155069
tLIMS15350s80M001toM024MCQiactrl,151141,134643,134643,134547,134444
tLIMS15350s81M005BS6,1909,1582,1582,1548,1542
tLIMS15350s82M001toM024PCRctrl,72,15,15,0,0
tLIMS15350s83M026MS1,228422,196198,196198,195207,186236
tLIMS15350s84M026BS2,196752,171762,171762,171457,171382
tLIMS15350s85M026BS4,154023,132366,132366,131933,130815
tLIMS15350s86M026BS5,189479,161447,161447,160461,156918
tLIMS15350s87M026BS6,173107,150383,150383,149919,147007
tLIMS15350s88M028BS1,150583,131763,131763,131475,131426
tLIMS15350s89M028MS1,180828,154732,154732,152379,148243
tLIMS15350s8M005BS2,191947,166512,166512,166282,165897
tLIMS15350s90M028BS2,161008,139712,139712,139502,139070
tLIMS15350s91M028BS4,151694,130210,130210,130002,129950
tLIMS15350s92M028BS5,33145,28942,28942,28887,28887
tLIMS15350s93M028BS6,766288,667860,667860,667116,661343
tLIMS15350s94M029MS1,220050,187281,187281,183915,179756
tLIMS15350s95M029BS2,169571,146298,146298,145792,142528
tLIMS15350s96M029BS5,188134,161756,161756,161644,160828
tLIMS15350s97M029BS6,168101,144756,144756,144246,139991
tLIMS15350s98M033BS1,171437,146837,146837,146497,146393
tLIMS15350s99M033MS1,169514,144268,144268,143561,134906
tLIMS15350s9M005BS3,185940,158612,158612,158488,158466
tLIMS15914s100I243BS3,155139,140184,140184,139450,137430
tLIMS15914s101I243BS5,121400,108986,108986,107225,96892
tLIMS15914s102I244MS1,276519,244827,244827,229894,177581
tLIMS15914s103I244BS1,95406,84480,84480,83703,79503
tLIMS15914s104I244BS2,178735,159762,159762,158953,151022
tLIMS15914s105I244BS3,189505,167971,167971,167719,167561
tLIMS15914s106I245BS1,134068,119055,119055,118533,113338
tLIMS15914s107I245MS1,182919,164955,164955,162985,149285
tLIMS15914s108I245BS2,148848,131261,131261,130093,124042
tLIMS15914s109I245BS5,158122,140554,140554,139341,122764
tLIMS15914s110I246BS1,169994,151483,151483,150898,135032
tLIMS15914s111I246MS1,180168,161874,161874,159466,143731
tLIMS15914s112I246BS2,132921,116337,116337,115870,106074
tLIMS15914s113I246BS3,140727,124040,124040,122826,111123
tLIMS15914s114I246BS5,179430,160086,160086,159547,158443
tLIMS15914s115I247MS1,152613,131351,131351,128891,120892
tLIMS15914s116I247BS1,161694,143336,143336,142704,133080
tLIMS15914s117I247BS2,162968,145038,145038,142628,121143
tLIMS15914s118I247BS3,142428,125204,125204,123552,120346
tLIMS15914s119I247BS5,228334,200350,200350,197757,174395
tLIMS15914s120I248BS1,179586,160393,160393,158778,153645
tLIMS15914s121I248MS1,149226,131374,131374,127052,108190
tLIMS15914s122I248BS2,159613,143365,143365,142391,135219
tLIMS15914s123I248BS3,180696,161341,161341,160139,151537
tLIMS15914s124I248BS5,215151,189140,189140,186362,156609
tLIMS15914s125I249MS1,93315,81018,81018,78650,74162
tLIMS15914s126I249BS1,177580,162270,162270,161508,142472
tLIMS15914s127I249BS2,142847,128085,128085,127366,125422
tLIMS15914s128I249BS5,155599,140786,140786,139982,138322
tLIMS15914s129I251MS1,186333,168541,168541,164107,154121
tLIMS15914s130I251BS1,137780,124480,124480,123614,113168
tLIMS15914s131I251BS2,146980,132489,132489,131517,119944
tLIMS15914s132I251BS3,144096,129179,129179,127763,120891
tLIMS15914s133I251BS5,133144,119955,119955,118931,107292
tLIMS15914s134I253MS1,161257,143722,143722,140277,128080
tLIMS15914s135I253BS1,169093,153536,153536,152177,136574
tLIMS15914s136I253BS2,143841,129857,129857,128577,116759
tLIMS15914s137I253BS3,123615,110669,110669,109401,104042
tLIMS15914s138I253BS5,194412,176523,176523,174445,161260
tLIMS15914s139I254MS1,145839,126652,126652,121694,101288
tLIMS15914s13I224BS1,118860,104753,104753,104187,97314
tLIMS15914s140I254BS1,137187,124171,124171,122545,111156
tLIMS15914s141I254BS2,153037,137728,137728,136387,125802
tLIMS15914s142I254BS5,138328,123714,123714,122424,111646
tLIMS15914s143I255BS1,162616,145489,145489,144220,130425
tLIMS15914s144I255MS1,129698,112461,112461,104239,76704
tLIMS15914s145I255BS3,121532,109335,109335,107778,99004
tLIMS15914s146I255BS5,127726,114526,114526,112901,101614
tLIMS15914s147I256MS1,155734,139831,139831,138887,127608
tLIMS15914s148I256BS1,143415,128959,128959,127761,116344
tLIMS15914s149I256BS3,140817,125962,125962,125383,119453
tLIMS15914s14I224MS1,201493,176733,176733,173114,144582
tLIMS15914s150I256BS5,167823,150260,150260,149373,134700
tLIMS15914s151I257MS1,9667,8150,8150,7901,7858
tLIMS15914s152I257BS1,141072,128009,128009,127252,121015
tLIMS15914s153I257BS3,168776,151730,151730,150180,141326
tLIMS15914s154I257BS5,162126,146384,146384,145663,133247
tLIMS15914s155I258BS1,164278,147436,147436,146334,141348
tLIMS15914s156I258MS1,129496,112618,112618,103380,81465
tLIMS15914s157I258BS3,145696,130364,130364,128867,123128
tLIMS15914s158I258BS5,204139,178126,178126,176353,145538
tLIMS15914s159I259BS1,163744,147243,147243,145843,120379
tLIMS15914s15I224BS2,173644,156919,156919,155666,153781
tLIMS15914s160I259MS1,144422,125169,125169,117840,95402
tLIMS15914s161I259BS2,143053,128052,128052,127231,122758
tLIMS15914s162I259BS5,157562,141972,141972,140745,126547
tLIMS15914s163I260MS1,154733,136493,136493,132366,128607
tLIMS15914s164I260BS1,165875,150459,150459,149566,129068
tLIMS15914s165I260BS2,170402,153411,153411,152770,134662
tLIMS15914s166I260BS2,143345,130141,130141,128876,126943
tLIMS15914s167I260BS3,186043,166414,166414,165801,152651
tLIMS15914s168I260BS5,119681,107603,107603,106809,95393
tLIMS15914s16I224BS3,121296,108684,108684,107886,106500
tLIMS15914s173I262MS1,187123,167030,167030,160582,145139
tLIMS15914s174I262BS1,145894,132339,132339,131435,131198
tLIMS15914s175I262BS2,161190,146781,146781,146308,140656
tLIMS15914s176I262BS3,184863,166957,166957,165913,160378
tLIMS15914s179I242toI263WCSctrl,129,29,29,23,23
tLIMS15914s17I224BS5,218315,192116,192116,190423,181295
tLIMS15914s180I242toI263MSctrl,19624,17381,17381,17344,17292
tLIMS15914s181I242toI263BSctrl,158416,145308,145308,144688,141560
tLIMS15914s182I242toI263MCctrl,175609,161350,161350,160702,159182
tLIMS15914s183I242toI263MCQiactrl,176311,161885,161885,161698,161467
tLIMS15914s184I242toI263PCRctrl,109,27,27,25,25
tLIMS15914s189I265MS1,188597,161414,161414,144415,94783
tLIMS15914s18I225MS1,169393,151098,151098,149908,148901
tLIMS15914s190I265BS1,173806,157002,157002,156251,140289
tLIMS15914s191I265BS2,161204,144925,144925,143469,137585
tLIMS15914s192I265BS3,127743,114469,114469,113306,105904
tLIMS15914s193I265BS5,137970,123930,123930,122002,103272
tLIMS15914s194I266MS1,169175,150123,150123,146683,113152
tLIMS15914s195I266BS1,155825,141128,141128,139960,124602
tLIMS15914s196I266BS2,278653,249515,249515,247167,246108
tLIMS15914s197I266BS5,62751,55749,55749,54462,45975
tLIMS15914s198I267MS1,164200,145363,145363,142154,133261
tLIMS15914s199I267BS1,139712,126400,126400,124527,87847
tLIMS15914s19I225BS1,176281,159227,159227,158549,158531
tLIMS15914s1I202BS5,147064,131469,131469,130264,123018
tLIMS15914s200I267BS2,99441,88075,88075,87073,76992
tLIMS15914s201I267BS3,160264,141924,141924,140415,126072
tLIMS15914s202I267BS5,142160,127829,127829,126515,108851
tLIMS15914s203I268MS1,153289,133758,133758,125392,87845
tLIMS15914s204I268BS1,116103,104305,104305,102020,81665
tLIMS15914s205I268BS2,145174,129811,129811,129231,115340
tLIMS15914s206I268BS3,166047,148607,148607,146496,125661
tLIMS15914s207I268BS5,177194,159663,159663,156300,129449
tLIMS15914s208I269MS1,148136,132804,132804,131106,115279
tLIMS15914s209I269BS1,110312,98034,98034,97824,88599
tLIMS15914s20I225BS2,148620,134209,134209,133216,132132
tLIMS15914s210I269BS2,134141,122317,122317,121482,110873
tLIMS15914s211I269BS3,166574,151993,151993,150554,140726
tLIMS15914s212I269BS5,114369,102410,102410,101226,95607
tLIMS15914s213I270BS1,178767,156767,156767,155842,136504
tLIMS15914s214I270MS1,159805,139598,139598,129626,83853
tLIMS15914s215I270BS2,165082,147715,147715,145860,123832
tLIMS15914s216I270BS5,155632,140600,140600,137029,95323
tLIMS15914s217I271BS1,149405,133995,133995,133107,120665
tLIMS15914s218I271MS1,173787,153860,153860,139781,92479
tLIMS15914s219I271BS3,168354,151057,151057,150069,113402
tLIMS15914s21I225BS3,170544,153918,153918,152726,152616
tLIMS15914s220I271BS5,136494,122080,122080,119551,91893
tLIMS15914s224I274MS1,205093,175381,175381,159205,107563
tLIMS15914s225I274BS1,169999,154543,154543,152545,126121
tLIMS15914s226I274BS2,147214,131242,131242,130596,123661
tLIMS15914s227I274BS5,136045,122400,122400,121112,101327
tLIMS15914s228I276MS1,139520,121407,121407,108273,78879
tLIMS15914s229I276BS1,196207,177851,177851,172746,117081
tLIMS15914s22I226BS1,171186,155990,155990,155765,150772
tLIMS15914s230I276BS2,133326,119398,119398,118382,113851
tLIMS15914s231I276BS5,155980,138695,138695,137645,124455
tLIMS15914s232I277MS1,118686,105382,105382,96469,71479
tLIMS15914s233I277BS1,154182,139595,139595,138771,122813
tLIMS15914s234I277BS3,143009,130417,130417,129116,125583
tLIMS15914s235I277BS5,111487,99617,99617,98366,88579
tLIMS15914s236I278MS1,177388,157780,157780,153813,137361
tLIMS15914s237I278BS1,149591,137267,137267,136209,120300
tLIMS15914s238I278BS2,140436,127651,127651,126757,122124
tLIMS15914s239I278BS3,114895,104821,104821,103567,91852
tLIMS15914s23I226MS1,165873,145785,145785,138418,119217
tLIMS15914s240I278BS5,129301,117853,117853,117390,96545
tLIMS15914s241I279MS1,181323,160671,160671,145865,96360
tLIMS15914s242I279BS1,194165,176610,176610,174321,139650
tLIMS15914s243I279BS2,168658,153211,153211,151355,136604
tLIMS15914s244I279BS3,156186,140482,140482,139295,126713
tLIMS15914s245I279BS5,167513,150411,150411,147478,108095
tLIMS15914s246I280BS1,104067,91068,91068,90488,79184
tLIMS15914s247I280BS1,168466,147378,147378,146999,136290
tLIMS15914s248I280MS1,172823,152155,152155,144685,117584
tLIMS15914s249I280BS2,127149,112123,112123,111496,104081
tLIMS15914s24I226BS2,178575,160275,160275,159922,154485
tLIMS15914s250I280BS3,121414,107883,107883,106757,88892
tLIMS15914s251I282BS2,202960,183191,183191,181049,166491
tLIMS15914s252I282BS3,133578,120039,120039,118922,109539
tLIMS15914s253I282BS5,132063,116998,116998,115468,96273
tLIMS15914s254I283MS1,683509,609986,609986,601202,534346
tLIMS15914s255I283BS1,169845,152879,152879,150913,135819
tLIMS15914s256I283BS2,131831,118720,118720,117652,114210
tLIMS15914s257I283BS5,121933,108937,108937,108694,103113
tLIMS15914s258I284MS1,147198,125143,125143,115120,79196
tLIMS15914s259I284BS1,128766,115280,115280,114531,96281
tLIMS15914s25I226BS3,166026,147202,147202,146518,144795
tLIMS15914s260I284BS2,129611,115466,115466,114788,110174
tLIMS15914s261I284BS3,128032,115371,115371,114741,105896
tLIMS15914s262I285MS1,116959,102012,102012,96474,73862
tLIMS15914s263I285BS1,184538,167840,167840,166647,146443
tLIMS15914s264I285BS3,148889,135282,135282,134519,129334
tLIMS15914s265I285BS5,129067,115709,115709,114447,103422
tLIMS15914s266I286BS1,109028,98551,98551,97561,88299
tLIMS15914s267I286BS2,161379,144878,144878,143176,128154
tLIMS15914s268I286BS3,148705,134011,134011,132695,115208
tLIMS15914s269I286BS5,126369,113016,113016,111655,105057
tLIMS15914s26I227MS1,190309,165206,165206,162752,161002
tLIMS15914s270I264toI286WCSctrl,208,59,59,49,49
tLIMS15914s271I264toI286MSctrl,303811,270816,270816,270546,269416
tLIMS15914s272I264toI286BSctrl,141910,128583,128583,128211,125200
tLIMS15914s273I264toI286MCctrl,134688,122988,122988,122299,119720
tLIMS15914s274I264toI286MCQiactrl,109677,100515,100515,100426,100316
tLIMS15914s275I264toI286PCRctrl,89,26,26,21,21
tLIMS15914s276I287MS1,138113,120720,120720,115266,102667
tLIMS15914s277I287BS1,136309,123516,123516,122697,114000
tLIMS15914s278I287BS2,146339,130229,130229,128986,114598
tLIMS15914s279I287BS3,132192,116544,116544,115627,107384
tLIMS15914s27I227BS1,173979,152506,152506,152052,150356
tLIMS15914s280I287BS5,158098,138353,138353,136622,119758
tLIMS15914s281I289MS1,138144,120546,120546,112123,89902
tLIMS15914s282I289BS1,121097,108726,108726,107160,89301
tLIMS15914s283I289BS2,124980,111022,111022,110380,100669
tLIMS15914s284I289BS3,197411,172198,172198,171248,146279
tLIMS15914s285I289BS5,143027,127516,127516,126332,123229
tLIMS15914s286I291BS1,125079,109151,109151,106313,99504
tLIMS15914s287I291BS2,41034,37140,37140,36786,36782
tLIMS15914s288I291BS3,508892,455562,455562,452185,451120
tLIMS15914s289I291MS1,157985,138357,138357,134739,121422
tLIMS15914s28I227BS3,83964,72266,72266,71563,67614
tLIMS15914s290I291BS5,160514,144591,144591,143015,132471
tLIMS15914s291I292MS1,151319,131818,131818,127299,104821
tLIMS15914s292I292BS1,156999,138010,138010,137658,134201
tLIMS15914s293I292BS2,115163,100143,100143,100013,98864
tLIMS15914s294I292BS5,171494,154024,154024,153453,148360
tLIMS15914s295I293MS1,184981,160712,160712,152059,119116
tLIMS15914s296I293BS1,167299,149207,149207,148116,147505
tLIMS15914s297I293BS2,133650,119795,119795,118696,116651
tLIMS15914s298I293BS3,159779,144724,144724,143556,138331
tLIMS15914s299I293BS5,149849,133950,133950,132819,125888
tLIMS15914s29I227BS2,182468,160394,160394,159563,158294
tLIMS15914s2I212BS5,182402,164175,164175,162982,162908
tLIMS15914s300I294BS1,154586,139024,139024,138538,119358
tLIMS15914s301I294MS1,164789,145552,145552,132338,103392
tLIMS15914s302I294BS2,157284,139019,139019,137430,129733
tLIMS15914s303I294BS3,184184,163634,163634,162823,145759
tLIMS15914s304I294BS5,145819,130786,130786,129064,113759
tLIMS15914s305I295BS1,135498,121128,121128,120491,109619
tLIMS15914s306I295MS1,157522,139389,139389,134566,116531
tLIMS15914s307I295BS3,175867,156314,156314,155159,147462
