"","taxonomy","prev_I","p_I","prev_M","p_M","prev_U","p_U","pmin","contaminant"
"Xf7a1c33e0e39f983f7c5b64ca71fa9cc","Lactobacillus (RSV9092)",0,NA,1,NA,0,NA,NA,FALSE
"Xf1c66912e329342a0e0db30095b4349f","Clostridium_sensu_stricto_1 (RSV9110)",0,NA,0,NA,1,NA,NA,FALSE
"Xfb99b004e7dc7ae8f8c0895219e16c89","Ruminococcaceae_UCG-009 (RSV9115)",0,NA,2,NA,0,NA,NA,FALSE
"Xfc872831312933c3ffa4dbd7e4804f3c","Ruminococcus_1 (RSV9123)",0,NA,3,NA,0,NA,NA,FALSE
"X40fd692c1296e34e83b66cf0b1bd3409","Clostridium_sensu_stricto_1 (RSV9130)",2,NA,0,NA,0,NA,NA,FALSE
"X75aef999997005d93042b5f3f2175b94","Prevotella_9 (RSV9132)",0,NA,5,NA,0,NA,NA,FALSE
"Xd131496667c8b38b03a81370ef3476e3","Acinetobacter (RSV9135)",0,NA,2,NA,0,NA,NA,FALSE
"X3e2eddd2ec725e6c898583c9dbbbb513","Enterococcus (RSV9146)",6,NA,0,NA,0,NA,NA,FALSE
"X5d30dabccb5afe9540e5686f61105790","Enterococcus (RSV9153)",4,NA,3,NA,0,NA,NA,FALSE
"X50eac9d7120b444e62f36ce829e309c1","Bifidobacterium (RSV9157)",11,0.605373970352411,0,NA,0,NA,0.605373970352411,FALSE
"X0230d8bd6677780e016cf83e76f065b9","Streptococcus (RSV9165)",1,NA,0,NA,0,NA,NA,FALSE
"Xf3b40c1dc5587a7bede4226f9363414e","Lactobacillus (RSV9171)",3,NA,0,NA,0,NA,NA,FALSE
"X433585c4e46ef5e78c3967eda1026fcb","Klebsiella (RSV9182)",2,NA,0,NA,0,NA,NA,FALSE
"X4bc4341a89f345834c8adf01349f1551","Ruminococcaceae_UCG-014 (RSV9183)",0,NA,3,NA,0,NA,NA,FALSE
"X0c689cd9add56b28c94bc99b3f8d5ef6","Lactobacillus (RSV9188)",0,NA,1,NA,0,NA,NA,FALSE
"X9a8048c0a341b144c746f6af58601078","Haemophilus (RSV9190)",0,NA,1,NA,2,NA,NA,FALSE
"X38720f868fbd0c9a5b91c2abf3cde583","Staphylococcus (RSV9191)",2,NA,0,NA,0,NA,NA,FALSE
"X2839093494d73366f8b40244875cf342","Phascolarctobacterium (RSV9197)",0,NA,2,NA,0,NA,NA,FALSE
"Xae00856477b294184dbf7988f91cfcfb","Alistipes (RSV9205)",0,NA,1,NA,0,NA,NA,FALSE
"X8d946b6b7ae998497e20339997a114c0","unassigned Lentisphaerae (RSV9215)",0,NA,1,NA,0,NA,NA,FALSE
"X937ad6f6cfd7c9197e1d94975fd1863a","Ruminococcaceae_UCG-013 (RSV9221)",0,NA,2,NA,0,NA,NA,FALSE
"X310f89a93190f47edc390606784fcf41","Parabacteroides (RSV9223)",5,NA,0,NA,0,NA,NA,FALSE
"X5adc2678d5652f174e274eab19aeb585","Actinomyces (RSV9224)",4,NA,5,NA,0,NA,NA,FALSE
"Xfbb85facc6a92fcc328dbcf8cade37aa","Holdemanella (RSV9237)",1,NA,0,NA,6,NA,NA,FALSE
"X5f419c2ffcc7bab829183913771cab94","Catenibacterium (RSV9242)",0,NA,5,NA,0,NA,NA,FALSE
"Xcb35b3aff8fc8931e984853934d5c0e0","Kurthia (RSV9245)",0,NA,5,NA,0,NA,NA,FALSE
"X0ae9006cf66e19f6acb8ecaa4481d090","Megasphaera (RSV9253)",1,NA,0,NA,0,NA,NA,FALSE
"X73a99772c20bc6180ffc283e2aa01c39","Actinomyces (RSV9255)",4,NA,2,NA,0,NA,NA,FALSE
"Xa50038bad2025296498f30093da07e0b","Massilia (RSV9256)",0,NA,1,NA,0,NA,NA,FALSE
"Xea65698209721f4df51574908c5c9179","Lactobacillus (RSV9261)",1,NA,0,NA,0,NA,NA,FALSE
"X335664e3e0dce4517f98f12e0abcaaa9","Prevotella_9 (RSV9263)",1,NA,0,NA,0,NA,NA,FALSE
"X4a018edddd0f34cfcf49a88f500d215c","Actinomyces (RSV9279)",0,NA,2,NA,0,NA,NA,FALSE
"X8cca4a0ef73cb6831ec509ad105ff4a6","Streptococcus (RSV9280)",1,NA,0,NA,0,NA,NA,FALSE
"X3fd42b44200f8a87d416c77ef076f006","Escherichia/Shigella (RSV9282)",2,NA,0,NA,0,NA,NA,FALSE
"X66e885491213d6ee672f3920ceda7184","Parabacteroides (RSV9285)",0,NA,3,NA,0,NA,NA,FALSE
"Xd1b56cede19cb42efab0d62eb25ece01","Clostridium_sensu_stricto_1 (RSV9295)",0,NA,3,NA,0,NA,NA,FALSE
"Xddd08f55e025cc16485ed83a7cc10964","Mitsuokella (RSV9296)",1,NA,0,NA,0,NA,NA,FALSE
"X6d620828fc8efed5626f30e443bc2761","Peptococcus (RSV9301)",0,NA,2,NA,0,NA,NA,FALSE
"X0b3b119c0f50ee9c01b40fd7b39aa8fd","Bacillus (RSV9305)",0,NA,1,NA,0,NA,NA,FALSE
"X83d7a2f67347d492501d57d506eed9c5","Facklamia (RSV9306)",0,NA,1,NA,0,NA,NA,FALSE
"X7010552c2306a7aea3621f10418d3e4d","unassigned Firmicutes (RSV9313)",0,NA,0,NA,5,NA,NA,FALSE
"Xbe63d98a3d897af383085daa25e286e7","Ruminococcaceae_UCG-010 (RSV9317)",0,NA,1,NA,0,NA,NA,FALSE
"X6573db92006b2d828b3f1696ca282002","Klebsiella (RSV9320)",1,NA,0,NA,0,NA,NA,FALSE
"Xe627c090efcaeb78be400049f96a56cf","Christensenellaceae_R-7_group (RSV9323)",0,NA,1,NA,0,NA,NA,FALSE
"Xd6856f2a4ba5543ed76a1317da0c2b23","Bacteroides (RSV9334)",0,NA,2,NA,0,NA,NA,FALSE
"X2788bcca1c95572c8940c6fcab2e9c2c","Streptococcus (RSV9340)",1,NA,0,NA,0,NA,NA,FALSE
"Xa77e708951114ffb7af2549792904934","Lactobacillus (RSV9344)",0,NA,5,NA,0,NA,NA,FALSE
"X59d7ad29cae17e522841f167d4815bca","Sutterella (RSV9346)",3,NA,0,NA,0,NA,NA,FALSE
"X88875289267d3c39209d9d4eeff5af9b","Lachnoclostridium (RSV9347)",5,NA,0,NA,4,NA,NA,FALSE
"X9d4c30205684ac1602983127350638c0","Lactobacillus (RSV9348)",0,NA,0,NA,5,NA,NA,FALSE
"X9df96235fabf0ca7b116ee07176b76cf","Faecalibacterium (RSV9349)",1,NA,0,NA,0,NA,NA,FALSE
"Xfd4001fe04dbefc592c7b74076ab2d4a","Klebsiella (RSV9358)",0,NA,1,NA,0,NA,NA,FALSE
"X7761d1147f269b0bc41c6f65002168d2","Bifidobacterium (RSV9363)",3,NA,0,NA,0,NA,NA,FALSE
"X005df3694ba60d649cb4cc4ea893781b","Bacteroides (RSV9366)",19,0.553460301156176,0,NA,0,NA,0.553460301156176,FALSE
"X37f637bde06adb09c105eb7bb0bffa47","unassigned Firmicutes (RSV9368)",0,NA,2,NA,0,NA,NA,FALSE
"Xa617bdbb2ee86941495aa72930fa5e08","Staphylococcus (RSV9376)",0,NA,0,NA,1,NA,NA,FALSE
"Xb051c87063b4f5141c896e397b9b560e","Lactobacillus (RSV9377)",0,NA,2,NA,0,NA,NA,FALSE
"X0663e06f0d6229f1dd367c0a65f455cb","unassigned Firmicutes (RSV9378)",3,NA,0,NA,0,NA,NA,FALSE
"Xdeb1f27bd96f00dab56bbe0ede4566c1","Fusobacterium (RSV9381)",2,NA,0,NA,0,NA,NA,FALSE
"X10c9804eff052a79e596817462df0e4a","Ruminococcaceae_UCG-014 (RSV9383)",0,NA,1,NA,0,NA,NA,FALSE
"X1225d53f1a384568e2157c249ea86013","Granulicatella (RSV9384)",0,NA,1,NA,0,NA,NA,FALSE
"Xe03b2c21374815cf1115147cae9a974a","Ruminiclostridium_6 (RSV9394)",0,NA,2,NA,0,NA,NA,FALSE
"X318669d5d926e9b81ca6911da00a14ea","Clostridium_sensu_stricto_1 (RSV9396)",1,NA,0,NA,0,NA,NA,FALSE
"X7a32b263757312410d5ebe63754cf59e","Christensenellaceae_R-7_group (RSV9400)",0,NA,3,NA,0,NA,NA,FALSE
"Xc8b84ae18ed438e30c461c6ce8a08894","Haemophilus (RSV9401)",4,NA,0,NA,0,NA,NA,FALSE
"Xf942d8ae3e8d731f6cabaf67dfc1898e","unassigned Tenericutes (RSV9402)",0,NA,1,NA,0,NA,NA,FALSE
"Xf3f468bb2816da34f11f7eb6eeeb7790","Sutterella (RSV9409)",1,NA,2,NA,0,NA,NA,FALSE
"Xa6c78be6a3d1bf49b50358e73e0c201d","unassigned Verrucomicrobia (RSV9413)",0,NA,1,NA,0,NA,NA,FALSE
"X17770f8ce3316cdcce2f3e13f36ab78f","Ruminococcaceae_UCG-013 (RSV9415)",0,NA,1,NA,0,NA,NA,FALSE
"X91c36612eb7ef48765d187a6b7768094","Ruminococcaceae_UCG-013 (RSV9418)",1,NA,1,NA,0,NA,NA,FALSE
"X99fb588e20ac05eb212efc6819864c12","Staphylococcus (RSV9423)",2,NA,0,NA,0,NA,NA,FALSE
"Xe5c60ea3230fd12e1df7d0aab643b40d","unassigned Firmicutes (RSV9428)",0,NA,0,NA,5,NA,NA,FALSE
"X25c961b5fa80dbc720299d8c19d87d8d","Acinetobacter (RSV9431)",1,NA,0,NA,0,NA,NA,FALSE
"X2bf13f9a3c3b1f28addb6ae85c00f449","Intestinimonas (RSV9432)",0,NA,3,NA,0,NA,NA,FALSE
"X556d117c3f7c680baaab328899522941","Dialister (RSV9443)",0,NA,2,NA,0,NA,NA,FALSE
"Xccb730785ee138ca33d2773bdb34c43e","Escherichia/Shigella (RSV9445)",15,0.966829489303871,0,NA,0,NA,0.966829489303871,FALSE
"X84314d56b29c9042fbf67d76cd72972b","Escherichia/Shigella (RSV9457)",3,NA,1,NA,0,NA,NA,FALSE
"X854750bea11f66578db88e55c0aaa97c","Klebsiella (RSV9458)",0,NA,1,NA,0,NA,NA,FALSE
"X58ce2707b8086a611789633c7c3fe8f5","Acinetobacter (RSV9462)",0,NA,2,NA,0,NA,NA,FALSE
"Xec7e9a04bd9e92d40b2660f65c109b95","Staphylococcus (RSV9466)",1,NA,0,NA,0,NA,NA,FALSE
"X0b7afa11a25a03808673050a760ac61a","unassigned Patescibacteria (RSV9474)",2,NA,0,NA,0,NA,NA,FALSE
"X4f4a05e6a6fd72dcd8b152d1c458ed99","Lactobacillus (RSV9492)",1,NA,2,NA,0,NA,NA,FALSE
"X050fc77daa6d83887f66249b57747cb4","Staphylococcus (RSV9495)",0,NA,2,NA,0,NA,NA,FALSE
"Xcf22b5ff5440f180277830d403fc10ce","Ruminococcaceae_UCG-002 (RSV9500)",0,NA,4,NA,0,NA,NA,FALSE
"X0c0c1d33558e819b18a5d46a94b85609","Veillonella (RSV9518)",0,NA,2,NA,1,NA,NA,FALSE
"X487df50de53331809238a64b5531e38e","Klebsiella (RSV9519)",15,0.999999965291399,0,NA,0,NA,0.999999965291399,FALSE
"X632162d08e5fed9cad60162d04ce0d33","Haemophilus (RSV9521)",4,NA,0,NA,0,NA,NA,FALSE
"X5b5f11100dc97bddf8af7b5f254b13f9","Butyricicoccus (RSV9525)",0,NA,5,NA,0,NA,NA,FALSE
"X8f821f7cd276572b01c9833670cbe261","Phascolarctobacterium (RSV9528)",0,NA,1,NA,0,NA,NA,FALSE
"Xbf5a2c5da07483f6224e9c5d32457ab0","Anaerovibrio (RSV9530)",0,NA,1,NA,0,NA,NA,FALSE
"X5a900d46f0839a396bff0cc2819bf12d","Lachnoclostridium (RSV9533)",3,NA,0,NA,0,NA,NA,FALSE
"X854491b21886d6b354dc737bef16296b","Roseomonas (RSV9534)",0,NA,1,NA,0,NA,NA,FALSE
"X05f396eb2a97db9c82e5f9d3fa049d34","Achromobacter (RSV9538)",0,NA,5,NA,0,NA,NA,FALSE
"Xbcd6f4e08e370357b0a70b7833dbb4b7","unassigned Lentisphaerae (RSV9541)",0,NA,3,NA,1,NA,NA,FALSE
"Xae62d2bcb465112519451dc49aea1029","unassigned Firmicutes (RSV9545)",3,NA,2,NA,4,NA,NA,FALSE
"X38c997fc212e175fabca18eaea37b86a","Mitsuokella (RSV9547)",0,NA,2,NA,0,NA,NA,FALSE
"X01cd185a1960e175f39a0d0c2cbfff18","Acinetobacter (RSV9563)",0,NA,2,NA,0,NA,NA,FALSE
"Xfbe17980bc10210fc388f9e1ef1c5090","Streptococcus (RSV9572)",5,NA,0,NA,0,NA,NA,FALSE
"Xcb054a02a9350def50a22d855f6f2b73","Veillonella (RSV9576)",0,NA,3,NA,0,NA,NA,FALSE
"X57f6c57272022eb1a7c2d8489a6e420f","Bifidobacterium (RSV9593)",3,NA,1,NA,0,NA,NA,FALSE
"X63529e1afb3a69d9582d0b85c2f1d626","Porphyromonas (RSV9598)",1,NA,0,NA,0,NA,NA,FALSE
"X7c66b6464a9cf708b8bce704ba08cbae","Ideonella (RSV9610)",1,NA,0,NA,0,NA,NA,FALSE
"Xa6bdfc095134b9cb1f88139f82d456f8","Veillonella (RSV9612)",3,NA,0,NA,0,NA,NA,FALSE
"X2f554cad8c508e35c09ddb3093e91710","Lactobacillus (RSV9618)",10,0.928732062455682,0,NA,2,NA,0.928732062455682,FALSE
"X3b19e0df3633cb1e4c3a1d80fe56cb9a","unassigned Tenericutes (RSV9619)",1,NA,0,NA,0,NA,NA,FALSE
"X39acce54cef7d982eeb3f7abb72717e5","Clostridium_sensu_stricto_1 (RSV9631)",0,NA,0,NA,2,NA,NA,FALSE
"Xbf1dab9e54f3d746a8535ee4efb7a657","unassigned Proteobacteria (RSV9635)",3,NA,1,NA,0,NA,NA,FALSE
"Xf61221d08b5712f14d07396e4151f427","Mitsuokella (RSV9636)",1,NA,0,NA,0,NA,NA,FALSE
"X4760c422053e19086a0596a4e1b22a5e","Megasphaera (RSV9646)",3,NA,0,NA,0,NA,NA,FALSE
"X7b349dc7dfd8cf7c2046ab6ed49d3369","Escherichia/Shigella (RSV9663)",3,NA,0,NA,0,NA,NA,FALSE
"X0df78f0ade687e0c24d50d75c4256efa","Klebsiella (RSV9670)",7,NA,0,NA,0,NA,NA,FALSE
"X1e00be3582d5b69e6c2f44c9e0cee4f3","unassigned Tenericutes (RSV9678)",0,NA,2,NA,0,NA,NA,FALSE
"Xcc92e128a86edd20b67b0aea440f47cd","Staphylococcus (RSV9695)",0,NA,1,NA,0,NA,NA,FALSE
"Xbb441c91d874587ccb9f71b2eed9aba5","Neisseria (RSV9699)",0,NA,1,NA,0,NA,NA,FALSE
"X5888212cadfd79131984c99fede434e7","Moraxella (RSV9700)",0,NA,1,NA,0,NA,NA,FALSE
"Xf3986a15a7ff1f3033d4d8ce8a695d35","unassigned Tenericutes (RSV9705)",0,NA,2,NA,0,NA,NA,FALSE
"Xc6f5894f5d47e8b526e613637b3771c4","Rikenellaceae_RC9_gut_group (RSV9712)",0,NA,1,NA,0,NA,NA,FALSE
"Xe6d6736b22802e0d3605b22d5127d5e6","unassigned Patescibacteria (RSV9714)",0,NA,1,NA,0,NA,NA,FALSE
"X631bad1fdcacec584616795ee28c0a58","Prevotella_2 (RSV9718)",0,NA,1,NA,0,NA,NA,FALSE
"X5e57ca9da0957a67681111fbe55b07c0","Franconibacter (RSV9733)",2,NA,0,NA,0,NA,NA,FALSE
"Xb7f51585362cca5b83f49e71be8b2efc","Staphylococcus (RSV9735)",3,NA,0,NA,0,NA,NA,FALSE
"X3eb19446d816293230f05b78db1fbd33","Prevotella (RSV9742)",1,NA,0,NA,0,NA,NA,FALSE
"X5859efabe044b513d29a3e998263800d","Anaerostipes (RSV9744)",10,0.426717526946591,1,NA,0,NA,0.426717526946591,FALSE
"Xd5539ebc7b2dc0242559ec7743385af5","Negativicoccus (RSV9766)",3,NA,4,NA,0,NA,NA,FALSE
"Xc2521630f3004a315eb1e26318582c0c","Corynebacterium_1 (RSV9775)",0,NA,3,NA,0,NA,NA,FALSE
"X14db45a5d7a63311db925384ebad88ba","Haemophilus (RSV9776)",0,NA,5,NA,1,NA,NA,FALSE
"X81840c98fdb3cc5747d4e125afe7d90f","Actinomyces (RSV9783)",9,NA,0,NA,0,NA,NA,FALSE
"X0a0814f61d925c35779af80a2bb86879","Dialister (RSV9799)",2,NA,9,NA,9,NA,NA,FALSE
"Xe3dd5ef45e652fc32fe053ecdd8158c2","Ruminococcaceae_UCG-013 (RSV9804)",0,NA,3,NA,0,NA,NA,FALSE
"X9deeeb19609a3663694058070ba47ea3","Megasphaera (RSV9807)",1,NA,0,NA,0,NA,NA,FALSE
"Xbf0c3b22c58a911e772d029abbb090c7","Blautia (RSV9814)",0,NA,0,NA,2,NA,NA,FALSE
"X852d7285054a52363393bd9f9eb6201c","Ruminococcaceae_UCG-005 (RSV9826)",0,NA,2,NA,0,NA,NA,FALSE
"Xa0dadf0fea2b22de2365f8783625e8a3","Phascolarctobacterium (RSV9830)",2,NA,0,NA,0,NA,NA,FALSE
"Xc94a6189b216706f4ce665ffaabd83f4","Clostridium_sensu_stricto_1 (RSV9839)",1,NA,0,NA,3,NA,NA,FALSE
"X3d537fb4aae25887f441f16f742aa8c0","unassigned Tenericutes (RSV9843)",1,NA,0,NA,0,NA,NA,FALSE
"X869c98387aa62a636c17875d83af6f18","Chryseobacterium (RSV9850)",0,NA,3,NA,0,NA,NA,FALSE
"X316e43655410908879cd53d5f2e1dde9","Granulicatella (RSV9856)",2,NA,1,NA,0,NA,NA,FALSE
"Xba560287848ba0f0b2681610946a64b3","Clostridium_sensu_stricto_1 (RSV9861)",0,NA,0,NA,5,NA,NA,FALSE
"X902c2406c144ba361f8c732b3a6deef6","Alloprevotella (RSV9869)",0,NA,1,NA,0,NA,NA,FALSE
"Xba15ba679621f47f223f8fce795656e8","Bacteroides (RSV9877)",0,NA,2,NA,0,NA,NA,FALSE
"X851749624801f460fb0da8c7ccdf1aa9","Mitsuokella (RSV9881)",1,NA,0,NA,0,NA,NA,FALSE
"X17e288c398fe63253c3a2250424c4de8","Clostridium_sensu_stricto_1 (RSV9884)",0,NA,0,NA,4,NA,NA,FALSE
"Xe8938c45be0dca5a8aa3628ec551589c","Sinobaca (RSV9887)",1,NA,0,NA,0,NA,NA,FALSE
"X95b4ee533543c263e9e3913f544254f0","Klebsiella (RSV9897)",4,NA,0,NA,0,NA,NA,FALSE
"Xa3ddb2e375b0d006fa1062c5a0bfa787","Parabacteroides (RSV9899)",0,NA,0,NA,4,NA,NA,FALSE
"X9dcd2f975a65499ed09d19f6ae5568d8","Clostridium_sensu_stricto_1 (RSV9913)",0,NA,0,NA,4,NA,NA,FALSE
"Xa8861ef0eb48271b735131d130cf8ae3","Prevotella_9 (RSV9928)",0,NA,3,NA,0,NA,NA,FALSE
"Xe2e55529ee60719d2be045e4404354e3","unassigned Firmicutes (RSV9931)",0,NA,3,NA,0,NA,NA,FALSE
"Xa93de822cbb3752d5f89c57665642e94","Staphylococcus (RSV9943)",1,NA,1,NA,0,NA,NA,FALSE
"Xc11206915c71848fb0f15b3c731a387d","unassigned Tenericutes (RSV9957)",0,NA,2,NA,0,NA,NA,FALSE
"Xe7171c91cf7eae6bf8e6d06374d9fe01","Microbacterium (RSV9962)",0,NA,1,NA,0,NA,NA,FALSE
"Xf5b45d92f2c25a5feeb13da914f570e4","Veillonella (RSV9968)",1,NA,0,NA,1,NA,NA,FALSE
"Xd06068d0725e031e8a6da978c9cbd158","Ruminiclostridium_6 (RSV9979)",0,NA,2,NA,0,NA,NA,FALSE
"X91840a8d0bcd8bc04bf059813763f7fe","unassigned Proteobacteria (RSV9982)",13,0.847569645823809,0,NA,0,NA,0.847569645823809,FALSE
"Xd6c992919ed4c8794a9e84f338cdb672","Acinetobacter (RSV9986)",3,NA,0,NA,0,NA,NA,FALSE
"Xc53d784722627f48cd3c6c7249f3072b","unassigned Firmicutes (RSV9991)",0,NA,2,NA,0,NA,NA,FALSE
"X69ead9124ed24b6eef6e03e668de81e1","Butyricicoccus (RSV9996)",0,NA,1,NA,0,NA,NA,FALSE
"X03fdf3355bd99f35335ea0aa4de4b5b1","Luteimonas (RSV9999)",0,NA,3,NA,0,NA,NA,FALSE
"X17c9e56f822efd0027d5e0512b3db62c","Sutterella (RSV10000)",0,NA,2,NA,0,NA,NA,FALSE
"X0db21076d3d2b935599d211da69f6773","Lachnoclostridium (RSV10010)",0,NA,3,NA,2,NA,NA,FALSE
"X29776ee572e8d2fe3d4eeec994d384b9","Shewanella (RSV10015)",0,NA,11,0.693773692391339,0,NA,0.693773692391339,FALSE
"X86cf877ff24bb6b46ada30419fff1d0d","Haemophilus (RSV10024)",2,NA,0,NA,2,NA,NA,FALSE
"X16ed90f58f4f672ec8c233700b87ae66","Prevotella_2 (RSV10033)",3,NA,0,NA,0,NA,NA,FALSE
"Xe376bf42c732d304d22259df842eee72","Lactobacillus (RSV10040)",3,NA,2,NA,0,NA,NA,FALSE
"X7232db8dbbaf0d96317e926171daa1a3","Allisonella (RSV10042)",2,NA,4,NA,0,NA,NA,FALSE
"X725e17c5fe98f4a687c9b8de1b764b1d","Citrobacter (RSV10054)",11,0.691994452288064,0,NA,0,NA,0.691994452288064,FALSE
"X53f8a066b9ea3e52c53d3bce8e1514e1","Staphylococcus (RSV10060)",0,NA,0,NA,1,NA,NA,FALSE
"X9ee572f974fbeb768ee59e9d8b0ace1d","Corynebacterium_1 (RSV10079)",1,NA,1,NA,0,NA,NA,FALSE
"X02691cf17fe3ee90959a44a74af16704","Bifidobacterium (RSV10083)",0,NA,2,NA,0,NA,NA,FALSE
"Xa1c4fd4a15d113e3fd618ecb4574fdae","Psychrobacter (RSV10092)",0,NA,1,NA,0,NA,NA,FALSE
"Xb1daa05074399f0696d5e7141b3bae09","Empedobacter (RSV10100)",0,NA,1,NA,0,NA,NA,FALSE
"X547a45f8c2bb20cd9207bac34aac7920","Holdemanella (RSV10106)",1,NA,1,NA,0,NA,NA,FALSE
"X7ee4bd11afd35593b6d24077b33ce96d","Bacteroides (RSV10122)",2,NA,0,NA,0,NA,NA,FALSE
"Xd66b95b440c56a7be767bec93a546e31","Ruminococcaceae_UCG-002 (RSV10130)",0,NA,1,NA,0,NA,NA,FALSE
"X0eb1d60ecc4cece2d1a35c48e9fe021a","unassigned Tenericutes (RSV10147)",0,NA,2,NA,0,NA,NA,FALSE
"X10e4e3a938404dccefed569c04488fd7","Lysobacter (RSV10167)",0,NA,1,NA,0,NA,NA,FALSE
"X3292be16e73a1ec571dded9576fbdf92","Peptoniphilus (RSV10171)",6,NA,0,NA,0,NA,NA,FALSE
"X05cd10f8f12211bac35303f8a5b93b9f","Actinomyces (RSV10177)",2,NA,0,NA,4,NA,NA,FALSE
"X972baa311462201d02411f93108cdfbe","Sphingobacterium (RSV10181)",0,NA,1,NA,0,NA,NA,FALSE
"X0e11075860c080a7665a8cffb514158f","Corynebacterium_1 (RSV10191)",0,NA,9,NA,0,NA,NA,FALSE
"X32c0fec0b1298946b6036eb371f08043","Bifidobacterium (RSV10192)",0,NA,4,NA,0,NA,NA,FALSE
"Xa3b692a5b04cf4999d5b567b8d280084","Prevotella_9 (RSV10200)",2,NA,0,NA,0,NA,NA,FALSE
"X2690c90a7f5ce8995a1f02900b452426","Cronobacter (RSV10205)",8,NA,0,NA,0,NA,NA,FALSE
"Xa4090c643f7bb442c62e206901ad9b04","Lactobacillus (RSV10212)",0,NA,2,NA,0,NA,NA,FALSE
"Xc648967e6d67b1edafc545152733ae0f","unassigned Firmicutes (RSV10213)",0,NA,1,NA,0,NA,NA,FALSE
"X2e6f5cd3afd40a08e95ea1bb0f4e8695","Antricoccus (RSV10215)",0,NA,1,NA,0,NA,NA,FALSE
"X4b48891910aa0f306985d281225dc416","Paracoccus (RSV10235)",1,NA,0,NA,0,NA,NA,FALSE
"Xda2afbbd1046cee0123c9cebdb84a672","Ruminococcaceae_UCG-010 (RSV10239)",0,NA,2,NA,0,NA,NA,FALSE
"Xdd388deaf88c62330f973630d9e3a5d2","Klebsiella (RSV10262)",7,NA,0,NA,0,NA,NA,FALSE
"Xd5590e66a9def8d4f60b8ab7bf9cded9","Bifidobacterium (RSV10273)",0,NA,4,NA,0,NA,NA,FALSE
"X4b66adeaae33521048dba7f7d59fdac9","Gemella (RSV10287)",3,NA,0,NA,2,NA,NA,FALSE
"X564ced1f709c80cdb160e446ab82182d","Bifidobacterium (RSV10289)",0,NA,0,NA,2,NA,NA,FALSE
"X0e67e69110d99919e1225a7d52fbeb78","Tyzzerella_4 (RSV10299)",3,NA,0,NA,0,NA,NA,FALSE
"X4647619b4e354cfdb5f24d4b1f8a4113","Lachnoclostridium (RSV10311)",5,NA,0,NA,0,NA,NA,FALSE
"Xd07b02a11a451f1d183f3df1e772f946","Bacteroides (RSV10333)",1,NA,1,NA,0,NA,NA,FALSE
"Xc721539d4041c931df1a77348c6353b1","Ruminococcaceae_UCG-014 (RSV10339)",0,NA,1,NA,0,NA,NA,FALSE
"X9f3d298da0a42fa68b2d9a7cb029f7c3","Paracoccus (RSV10345)",0,NA,1,NA,0,NA,NA,FALSE
"X2e29ed9423c8b8e7414fb8a787cb3f34","Blautia (RSV10368)",1,NA,0,NA,0,NA,NA,FALSE
"Xc6b963f049e98532bdada64aab7c48b7","unassigned Firmicutes (RSV10372)",0,NA,1,NA,0,NA,NA,FALSE
"X343cd689de43de9f125db90c7fcd45c5","Cronobacter (RSV10377)",4,NA,0,NA,0,NA,NA,FALSE
"Xf958d5facc847e39927f7815e351265c","unassigned Bacteroidetes (RSV10379)",1,NA,0,NA,0,NA,NA,FALSE
"Xccf85c6bad3bdfc758d6bcd704452680","unassigned Actinobacteria (RSV10383)",0,NA,1,NA,0,NA,NA,FALSE
"X3a0a40da1f12214c7e021a32a8f2755b","unassigned Proteobacteria (RSV10391)",6,NA,1,NA,0,NA,NA,FALSE
"X69593e3732f927a79b149f099a27d05c","Prevotellaceae_NK3B31_group (RSV10394)",0,NA,2,NA,0,NA,NA,FALSE
"Xba8eb8100702e50bfbb144d652412c13","Klebsiella (RSV10396)",12,0.928023335995837,0,NA,0,NA,0.928023335995837,FALSE
"X16be0640324e0cbfd57f1a6dee1aa91a","Acinetobacter (RSV10411)",0,NA,4,NA,0,NA,NA,FALSE
"Xe2bbe033fdd375d26d3dc70581efe7c0","Ochrobactrum (RSV10413)",0,NA,1,NA,0,NA,NA,FALSE
"Xc9261dc1a0b21adef47cc4a7bcd1b800","Bacteroides (RSV10418)",0,NA,1,NA,0,NA,NA,FALSE
"Xd7ca96a2576af7699f9288a9e757be2b","Moraxella (RSV10419)",1,NA,0,NA,0,NA,NA,FALSE
"X544c1002aa20a1df741407db71891a62","Lactobacillus (RSV10421)",0,NA,6,NA,0,NA,NA,FALSE
"X13b2ae07324fee83d83d98b664cead26","Lactobacillus (RSV10432)",2,NA,0,NA,0,NA,NA,FALSE
"X2be4b99950fcbfa7cab9167cd7c66391","Citrobacter (RSV10433)",2,NA,0,NA,0,NA,NA,FALSE
"X62ceb139daa1dcacd328df070ce624ad","Klebsiella (RSV10435)",2,NA,0,NA,0,NA,NA,FALSE
"Xee3f85812ea12501fb3cfbad9d4b58f0","Eubacterium (RSV10441)",1,NA,0,NA,4,NA,NA,FALSE
"Xb7f566d089a3925a738e9c46c3691949","unassigned Firmicutes (RSV10448)",0,NA,1,NA,0,NA,NA,FALSE
"X10cd9cd6676c8ec70e293ab3d78f0caf","Veillonella (RSV10457)",5,NA,0,NA,0,NA,NA,FALSE
"X82b118a39c3771a64d1b013f0a4137e8","Uruburuella (RSV10468)",1,NA,0,NA,0,NA,NA,FALSE
"X3a8c9ab16307d994bbe3a33d9ad8924a","Prevotellaceae_NK3B31_group (RSV10487)",0,NA,2,NA,0,NA,NA,FALSE
